Date Time, Water Level, Sigma, I, L 
2012-06-28 13:00,0.135,0.112,0,0
2012-06-28 14:00,0.236,0.094,0,0
2012-06-28 15:00,0.416,0.121,0,0
2012-06-28 16:00,0.663,0.107,0,0
2012-06-28 17:00,0.950,0.119,0,0
2012-06-28 18:00,1.154,0.117,0,0
2012-06-28 19:00,1.234,0.125,0,0
2012-06-28 20:00,1.229,0.131,0,0
2012-06-28 21:00,1.154,0.127,0,0
2012-06-28 22:00,0.912,0.103,0,0
2012-06-28 23:00,0.617,0.100,0,0
2012-06-29 00:00,0.359,0.102,0,0
2012-06-29 01:00,0.214,0.129,0,0
2012-06-29 02:00,0.182,0.099,0,0
2012-06-29 03:00,0.261,0.118,0,0
2012-06-29 04:00,0.419,0.101,0,0
2012-06-29 05:00,0.635,0.095,0,0
2012-06-29 06:00,0.835,0.090,0,0
2012-06-29 07:00,0.929,0.106,0,0
2012-06-29 08:00,0.925,0.138,0,0
2012-06-29 09:00,0.867,0.122,0,0
2012-06-29 10:00,0.693,0.110,0,0
2012-06-29 11:00,0.416,0.112,0,0
2012-06-29 12:00,0.212,0.109,0,0
2012-06-29 13:00,0.103,0.103,0,0
2012-06-29 14:00,0.091,0.122,0,0
2012-06-29 15:00,0.131,0.130,0,0
2012-06-29 16:00,0.390,0.093,0,0
2012-06-29 17:00,0.655,0.127,0,0
2012-06-29 18:00,0.991,0.119,0,0
2012-06-29 19:00,1.232,0.106,0,0
2012-06-29 20:00,1.309,0.114,0,0
2012-06-29 21:00,1.254,0.098,0,0
2012-06-29 22:00,1.140,0.091,0,0
2012-06-29 23:00,0.922,0.093,0,0
2012-06-30 00:00,0.588,0.094,0,0
2012-06-30 01:00,0.324,0.101,0,0
2012-06-30 02:00,0.179,0.092,0,0
2012-06-30 03:00,0.133,0.082,0,0
2012-06-30 04:00,0.215,0.102,0,0
2012-06-30 05:00,0.374,0.093,0,0
2012-06-30 06:00,0.704,0.125,0,0
2012-06-30 07:00,0.968,0.098,0,0
2012-06-30 08:00,0.767,0.112,0,0
2012-06-30 09:00,1.058,0.122,0,0
2012-06-30 10:00,1.065,0.101,0,0
2012-06-30 11:00,0.737,0.107,0,0
2012-06-30 12:00,0.455,0.111,0,0
2012-06-30 13:00,0.185,0.110,0,0
2012-06-30 14:00,0.120,0.095,0,0
2012-06-30 15:00,0.155,0.095,0,0
2012-06-30 16:00,0.281,0.088,0,0
2012-06-30 17:00,0.414,0.082,0,0
2012-06-30 18:00,0.689,0.113,0,0
2012-06-30 19:00,1.085,0.111,0,0
2012-06-30 20:00,1.351,0.107,0,0
2012-06-30 21:00,1.399,0.086,0,0
2012-06-30 22:00,1.358,0.102,0,0
2012-06-30 23:00,1.274,0.083,0,0
