Date Time, Water Level, Sigma, I, L 
2012-12-28 15:00,0.896,0.184,0,0
2012-12-28 16:00,0.623,0.175,0,0
2012-12-28 17:00,0.336,0.193,0,0
2012-12-28 18:00,0.155,0.146,0,0
2012-12-28 19:00,0.156,0.176,0,0
2012-12-28 20:00,0.232,0.159,0,0
2012-12-28 21:00,0.410,0.185,0,0
2012-12-28 22:00,0.604,0.157,0,0
2012-12-28 23:00,0.768,0.151,0,0
2012-12-29 00:00,0.933,0.166,0,0
2012-12-29 01:00,0.891,0.155,0,0
2012-12-29 02:00,0.747,0.138,0,0
2012-12-29 03:00,0.609,0.151,0,0
2012-12-29 04:00,0.411,0.131,0,0
2012-12-29 05:00,0.156,0.148,0,0
2012-12-29 06:00,0.062,0.141,0,0
2012-12-29 07:00,0.169,0.140,0,0
2012-12-29 08:00,0.347,0.126,0,0
2012-12-29 09:00,0.584,0.113,0,0
2012-12-29 10:00,0.779,0.148,0,0
2012-12-29 11:00,1.069,0.149,0,0
2012-12-29 12:00,1.291,0.121,0,0
2012-12-29 13:00,1.327,0.137,0,0
2012-12-29 14:00,1.232,0.123,0,0
2012-12-29 15:00,1.075,0.132,0,0
2012-12-29 16:00,0.877,0.153,0,0
2012-12-29 17:00,0.645,0.143,0,0
2012-12-29 18:00,0.332,0.165,0,0
2012-12-29 19:00,0.237,0.131,0,0
2012-12-29 20:00,0.289,0.178,0,0
2012-12-29 21:00,0.345,0.162,0,0
2012-12-29 22:00,0.663,0.176,0,0
2012-12-29 23:00,0.826,0.147,0,0
2012-12-30 00:00,1.044,0.150,0,0
2012-12-30 01:00,1.085,0.122,0,0
2012-12-30 02:00,1.000,0.131,0,0
2012-12-30 03:00,0.828,0.105,0,0
2012-12-30 04:00,0.740,0.096,0,0
2012-12-30 05:00,0.517,0.119,0,0
2012-12-30 06:00,0.306,0.102,0,0
2012-12-30 07:00,0.276,0.110,0,0
2012-12-30 08:00,0.350,0.140,0,0
2012-12-30 09:00,0.485,0.138,0,0
2012-12-30 10:00,0.696,0.204,0,0
2012-12-30 11:00,0.956,0.232,0,0
2012-12-30 12:00,1.165,0.229,0,0
2012-12-30 13:00,1.277,0.223,0,0
2012-12-30 14:00,1.278,0.269,0,0
2012-12-30 15:00,1.124,0.209,0,0
2012-12-30 16:00,0.935,0.197,0,0
2012-12-30 17:00,0.631,0.228,0,0
2012-12-30 18:00,0.371,0.260,0,0
2012-12-30 19:00,0.196,0.309,0,0
2012-12-30 20:00,0.167,0.260,0,0
2012-12-30 21:00,0.295,0.231,0,0
2012-12-30 22:00,0.431,0.212,0,0
2012-12-30 23:00,0.606,0.220,0,0
2012-12-31 00:00,0.837,0.232,0,0
2012-12-31 01:00,1.004,0.191,0,0
2012-12-31 02:00,1.013,0.243,0,0
2012-12-31 03:00,0.907,0.184,0,0
2012-12-31 04:00,0.741,0.200,0,0
2012-12-31 05:00,0.490,0.195,0,0
2012-12-31 06:00,0.264,0.219,0,0
2012-12-31 07:00,0.111,0.178,0,0
2012-12-31 08:00,0.087,0.162,0,0
2012-12-31 09:00,0.229,0.174,0,0
2012-12-31 10:00,0.372,0.183,0,0
2012-12-31 11:00,0.592,0.146,0,0
2012-12-31 12:00,0.821,0.188,0,0
2012-12-31 13:00,1.004,0.150,0,0
2012-12-31 14:00,1.067,0.153,0,0
2012-12-31 15:00,0.983,0.167,0,0
2012-12-31 16:00,0.775,0.141,0,0
2012-12-31 17:00,0.483,0.129,0,0
2012-12-31 18:00,0.177,0.143,0,0
2012-12-31 19:00,-0.119,0.141,0,0
2012-12-31 20:00,-0.196,0.119,0,0
2012-12-31 21:00,-0.183,0.090,0,0
2012-12-31 22:00,-0.070,0.112,0,0
2012-12-31 23:00,0.107,0.101,0,0
