date_time,Hs (m)
2012-01-07T02:00:00Z,0.356409966946
2012-01-07T03:00:00Z,0.345445752144
2012-01-07T04:00:00Z,0.369303703308
2012-01-07T05:00:00Z,0.369503170252
2012-01-07T06:00:00Z,0.329945683479
2012-01-07T07:00:00Z,0.344695061445
2012-01-07T08:00:00Z,0.357277274132
2012-01-07T09:00:00Z,0.355539023876
2012-01-07T10:00:00Z,0.364765048027
2012-01-07T11:00:00Z,0.36435675621
2012-01-07T12:00:00Z,0.316504389048
2012-01-07T13:00:00Z,0.372705698013
2012-01-07T14:00:00Z,0.344846665859
2012-01-07T15:00:00Z,0.329885005951
2012-01-07T16:00:00Z,0.302411109209
2012-01-07T17:00:00Z,0.293432891369
2012-01-07T18:00:00Z,0.304155379534
2012-01-07T19:00:00Z,0.30467826128
2012-01-07T20:00:00Z,0.304431527853
2012-01-07T21:00:00Z,0.309777140617
2012-01-07T22:00:00Z,0.326488912106
2012-01-07T23:00:00Z,0.335728555918
2012-01-08T00:00:00Z,0.330929964781
2012-01-08T01:00:00Z,0.347202450037
2012-01-08T02:00:00Z,0.355958402157
2012-01-08T03:00:00Z,0.372666656971
2012-01-08T04:00:00Z,0.362524151802
2012-01-08T05:00:00Z,0.353047043085
2012-01-08T06:00:00Z,0.327531099319
2012-01-08T07:00:00Z,0.352923065424
2012-01-08T08:00:00Z,0.3409730196
2012-01-08T09:00:00Z,0.368470102549
2012-01-08T10:00:00Z,0.519100010395
2012-01-08T11:00:00Z,0.666693627834
2012-01-08T12:00:00Z,0.818793177605
2012-01-08T13:00:00Z,0.8107842803
2012-01-08T14:00:00Z,0.923045277596
2012-01-08T15:00:00Z,1.08313262463
2012-01-08T16:00:00Z,1.20715427399
2012-01-08T17:00:00Z,1.20061576366
2012-01-08T18:00:00Z,1.2231746912
2012-01-08T19:00:00Z,1.26432621479
2012-01-08T20:00:00Z,1.21793878078
2012-01-08T21:00:00Z,1.07811307907
2012-01-08T22:00:00Z,1.00092875957
2012-01-08T23:00:00Z,0.955819427967
2012-01-09T00:00:00Z,0.903101801872
2012-01-09T01:00:00Z,0.857879281044
2012-01-09T02:00:00Z,0.788967967033
2012-01-09T03:00:00Z,0.805649697781
2012-01-09T04:00:00Z,0.807644307613
2012-01-09T05:00:00Z,0.774829983711
2012-01-09T06:00:00Z,0.738444328308
2012-01-09T07:00:00Z,0.740810751915
2012-01-09T08:00:00Z,0.740408658981
2012-01-09T09:00:00Z,0.752299308777
2012-01-09T10:00:00Z,0.757572174072
2012-01-09T11:00:00Z,0.803783297539
2012-01-09T12:00:00Z,0.792923331261
2012-01-09T13:00:00Z,0.757736265659
2012-01-09T14:00:00Z,0.714578926563
2012-01-09T15:00:00Z,0.743493497372
2012-01-09T16:00:00Z,0.774326980114
2012-01-09T17:00:00Z,0.71326225996
2012-01-09T18:00:00Z,0.696864128113
2012-01-09T19:00:00Z,0.77080732584
2012-01-09T20:00:00Z,0.793291628361
2012-01-09T21:00:00Z,0.853570818901
2012-01-09T22:00:00Z,0.828784704208
2012-01-09T23:00:00Z,0.831452608109
2012-01-10T00:00:00Z,0.763836503029
2012-01-10T01:00:00Z,0.718146383762
2012-01-10T02:00:00Z,0.688375174999
2012-01-10T03:00:00Z,0.659929633141
2012-01-10T04:00:00Z,0.629319131374
2012-01-10T05:00:00Z,0.672722995281
2012-01-10T06:00:00Z,0.614287853241
2012-01-10T07:00:00Z,0.556924760342
2012-01-10T08:00:00Z,0.539994835854
2012-01-10T09:00:00Z,0.597670137882
2012-01-10T10:00:00Z,0.656984210014
2012-01-10T11:00:00Z,0.644109904766
2012-01-10T12:00:00Z,0.62420964241
2012-01-10T13:00:00Z,0.600792944431
2012-01-10T14:00:00Z,0.592629432678
2012-01-10T15:00:00Z,0.566446781158
2012-01-10T16:00:00Z,0.545721769333
2012-01-10T17:00:00Z,0.462792932987
2012-01-10T18:00:00Z,0.37403640151
2012-01-10T19:00:00Z,0.331779360771
2012-01-10T20:00:00Z,0.331714421511
2012-01-10T21:00:00Z,0.31306040287
2012-01-10T22:00:00Z,0.307363092899
2012-01-10T23:00:00Z,0.341876059771
2012-01-11T00:00:00Z,0.365470200777
2012-01-11T01:00:00Z,0.358248323202
2012-01-11T02:00:00Z,0.347069054842
2012-01-11T03:00:00Z,0.330514580011
2012-01-11T04:00:00Z,0.314202994108
2012-01-11T05:00:00Z,0.30719050765
2012-01-11T06:00:00Z,0.309930413961
2012-01-11T07:00:00Z,0.294428467751
2012-01-11T08:00:00Z,0.321949481964
2012-01-11T09:00:00Z,0.328010767698
2012-01-11T10:00:00Z,0.311539947987
2012-01-11T11:00:00Z,0.30195581913
2012-01-11T13:00:00Z,0.305817425251
2012-01-11T14:00:00Z,0.303191095591
2012-01-11T15:00:00Z,0.333735585213
2012-01-11T16:00:00Z,0.334208160639
2012-01-11T17:00:00Z,0.362214595079
2012-01-11T18:00:00Z,0.372726202011
2012-01-11T19:00:00Z,0.389995664358
2012-01-11T20:00:00Z,0.489041298628
2012-01-11T21:00:00Z,0.584888219833
2012-01-11T22:00:00Z,0.775765061378
2012-01-11T23:00:00Z,0.944283008575
2012-01-12T00:00:00Z,1.00886178017
2012-01-12T01:00:00Z,1.15678966045
2012-01-12T02:00:00Z,1.23037016392
