Date Time, Water Level, Sigma, I, L 
2012-08-30 16:00,0.219,0.071,0,0
2012-08-30 17:00,0.074,0.072,0,0
2012-08-30 18:00,0.104,0.060,0,0
2012-08-30 19:00,0.234,0.071,0,0
2012-08-30 20:00,0.519,0.056,0,0
2012-08-30 21:00,0.854,0.063,0,0
2012-08-30 22:00,1.150,0.076,0,0
2012-08-30 23:00,1.269,0.059,0,0
2012-08-31 00:00,1.240,0.069,0,0
2012-08-31 01:00,1.130,0.070,0,0
2012-08-31 02:00,0.898,0.069,0,0
2012-08-31 03:00,0.557,0.068,0,0
2012-08-31 04:00,0.232,0.053,0,0
2012-08-31 05:00,0.052,0.056,0,0
2012-08-31 06:00,0.022,0.064,0,0
2012-08-31 07:00,0.106,0.056,0,0
2012-08-31 08:00,0.329,0.059,0,0
2012-08-31 09:00,0.618,0.042,0,0
2012-08-31 10:00,0.903,0.054,0,0
2012-08-31 11:00,1.088,0.056,0,0
2012-08-31 12:00,1.121,0.047,0,0
2012-08-31 13:00,1.035,0.047,0,0
2012-08-31 14:00,0.834,0.049,0,0
2012-08-31 15:00,0.565,0.054,0,0
2012-08-31 16:00,0.268,0.048,0,0
2012-08-31 17:00,0.041,0.046,0,0
2012-08-31 18:00,-0.021,0.054,0,0
2012-08-31 19:00,0.016,0.041,0,0
2012-08-31 20:00,0.191,0.047,0,0
2012-08-31 21:00,0.462,0.052,0,0
2012-08-31 22:00,0.792,0.044,0,0
2012-08-31 23:00,1.053,0.039,0,0
