date_time,Wind Direction (degree)
2012-01-05T02:00:00Z,216.918655396
2012-01-05T02:09:59Z,219.669967651
2012-01-05T02:20:00Z,219.570526123
2012-01-05T02:29:59Z,223.748352051
2012-01-05T02:40:00Z,227.230758667
2012-01-05T03:00:00Z,229.253356934
2012-01-05T03:10:00Z,234.004272461
2012-01-05T03:19:59Z,232.567520142
2012-01-05T03:30:00Z,231.72354126
2012-01-05T03:39:59Z,231.320999146
2012-01-05T03:50:00Z,231.181549072
2012-01-05T03:59:59Z,231.502639771
2012-01-05T04:10:00Z,230.706634521
2012-01-05T04:19:59Z,231.655410767
2012-01-05T04:30:00Z,232.44329834
2012-01-05T04:40:00Z,234.994888306
2012-01-05T04:49:59Z,235.043121338
2012-01-05T05:00:00Z,237.329833984
2012-01-05T05:09:59Z,235.84161377
2012-01-05T05:20:00Z,234.122802734
2012-01-05T05:29:59Z,233.398681641
2012-01-05T05:40:00Z,235.153244019
2012-01-05T06:00:00Z,233.86138916
2012-01-05T06:10:00Z,232.514801025
2012-01-05T06:19:59Z,233.937744141
2012-01-05T06:30:00Z,235.387969971
2012-01-05T06:39:59Z,236.546035767
2012-01-05T06:50:00Z,236.089294434
2012-01-05T06:59:59Z,233.214248657
2012-01-05T07:10:00Z,229.384475708
2012-01-05T07:19:59Z,229.200683594
2012-01-05T07:30:00Z,234.068466187
2012-01-05T07:40:00Z,235.240951538
2012-01-05T07:49:59Z,233.254623413
2012-01-05T08:00:00Z,234.909347534
2012-01-05T08:09:59Z,235.659011841
2012-01-05T08:20:00Z,234.227554321
2012-01-05T08:29:59Z,236.6355896
2012-01-05T08:40:00Z,237.443588257
2012-01-05T09:00:00Z,238.738571167
2012-01-05T09:10:00Z,235.540145874
2012-01-05T09:19:59Z,236.081497192
2012-01-05T09:30:00Z,235.894897461
2012-01-05T09:39:59Z,236.22845459
2012-01-05T09:50:00Z,239.91947937
2012-01-05T09:59:59Z,239.773605347
2012-01-05T10:10:00Z,235.189071655
2012-01-05T10:19:59Z,235.100112915
2012-01-05T10:30:00Z,237.031509399
2012-01-05T10:40:00Z,237.9453125
2012-01-05T10:49:59Z,239.41217041
2012-01-05T11:00:00Z,239.496383667
2012-01-05T11:09:59Z,245.166412354
2012-01-05T11:20:00Z,253.325271606
2012-01-05T11:29:59Z,253.550033569
2012-01-05T11:40:00Z,252.640075684
2012-01-05T12:00:00Z,262.623168945
2012-01-05T12:10:00Z,262.344482422
2012-01-05T12:19:59Z,267.009674072
2012-01-05T12:30:00Z,269.006408691
2012-01-05T12:39:59Z,268.452301025
2012-01-05T12:50:00Z,270.206329346
2012-01-05T12:59:59Z,267.093322754
2012-01-05T13:10:00Z,265.350128174
2012-01-05T13:19:59Z,267.10824585
2012-01-05T13:30:00Z,267.334960938
2012-01-05T13:40:00Z,263.263977051
2012-01-05T13:49:59Z,259.744262695
2012-01-05T14:00:00Z,268.300262451
2012-01-05T14:09:59Z,281.378753662
2012-01-05T14:20:00Z,286.346496582
2012-01-05T14:29:59Z,281.178131104
2012-01-05T14:40:00Z,280.828765869
2012-01-05T15:00:00Z,289.171295166
2012-01-05T15:10:00Z,288.346435547
2012-01-05T15:19:59Z,287.675811768
2012-01-05T15:30:00Z,286.37701416
2012-01-05T15:39:59Z,290.179504395
2012-01-05T15:50:00Z,301.309997559
2012-01-05T15:59:59Z,318.710083008
2012-01-05T16:10:00Z,317.860778809
2012-01-05T16:19:59Z,316.702178955
2012-01-05T16:30:00Z,314.487854004
2012-01-05T16:40:00Z,306.404602051
2012-01-05T16:49:59Z,327.926483154
2012-01-05T17:00:00Z,326.370452881
2012-01-05T17:09:59Z,344.717803955
2012-01-05T17:20:00Z,9.48012447357
2012-01-05T17:29:59Z,7.62834501266
2012-01-05T17:40:00Z,13.8981332779
2012-01-05T18:00:00Z,15.2144145966
2012-01-05T18:10:00Z,19.2632007599
2012-01-05T18:19:59Z,16.340549469
2012-01-05T18:30:00Z,18.4893074036
2012-01-05T18:39:59Z,32.4175682068
2012-01-05T18:50:00Z,44.7538757324
2012-01-05T18:59:59Z,45.1664581299
2012-01-05T19:10:00Z,61.0107803345
2012-01-05T19:19:59Z,76.1710128784
2012-01-05T19:30:00Z,73.1438980103
2012-01-05T19:40:00Z,107.811271667
2012-01-05T19:49:59Z,108.742294312
2012-01-05T20:00:00Z,116.348617554
2012-01-05T20:09:59Z,145.500579834
2012-01-05T20:20:00Z,146.691726685
2012-01-05T20:29:59Z,153.753814697
2012-01-05T20:40:00Z,163.954742432
2012-01-05T21:00:00Z,154.56149292
2012-01-05T21:10:00Z,150.234924316
2012-01-05T21:19:59Z,149.365112305
2012-01-05T21:30:00Z,146.891372681
2012-01-05T21:39:59Z,155.40423584
2012-01-05T21:50:00Z,156.90852356
2012-01-05T21:59:59Z,163.394622803
2012-01-05T22:10:00Z,138.898620605
2012-01-05T22:19:59Z,125.539367676
2012-01-05T22:30:00Z,119.674301147
2012-01-05T22:40:00Z,125.753746033
2012-01-05T22:49:59Z,156.141159058
2012-01-05T23:00:00Z,159.248382568
2012-01-05T23:09:59Z,163.472808838
2012-01-05T23:20:00Z,159.425735474
2012-01-05T23:29:59Z,171.360794067
2012-01-05T23:40:00Z,165.045043945
2012-01-06T00:00:00Z,176.838897705
2012-01-06T00:10:00Z,180.160598755
2012-01-06T00:19:59Z,189.379898071
2012-01-06T00:30:00Z,203.437026978
2012-01-06T00:39:59Z,210.65234375
2012-01-06T00:50:00Z,218.109451294
2012-01-06T00:59:59Z,222.770126343
2012-01-06T01:10:00Z,228.604690552
2012-01-06T01:19:59Z,221.044830322
2012-01-06T01:30:00Z,217.149795532
2012-01-06T01:40:00Z,221.586288452
2012-01-06T01:49:59Z,223.811004639
2012-01-06T02:00:00Z,218.7318573
2012-01-06T02:09:59Z,220.659759521
2012-01-06T02:20:00Z,215.882949829
2012-01-06T02:29:59Z,221.690673828
2012-01-06T02:40:00Z,224.719833374
2012-01-06T03:00:00Z,216.098876953
2012-01-06T03:10:00Z,222.417007446
2012-01-06T03:19:59Z,225.298858643
2012-01-06T03:30:00Z,226.532394409
2012-01-06T03:39:59Z,228.303863525
2012-01-06T03:50:00Z,225.784423828
2012-01-06T03:59:59Z,221.524078369
2012-01-06T04:10:00Z,221.155090332
2012-01-06T04:19:59Z,224.365234375
2012-01-06T04:30:00Z,237.012283325
2012-01-06T04:40:00Z,239.131530762
2012-01-06T04:49:59Z,237.817077637
2012-01-06T05:00:00Z,229.794128418
2012-01-06T05:09:59Z,227.484634399
2012-01-06T05:20:00Z,227.550979614
2012-01-06T05:29:59Z,231.028549194
2012-01-06T05:40:00Z,232.893295288
2012-01-06T06:00:00Z,224.144973755
2012-01-06T06:10:00Z,225.320968628
2012-01-06T06:19:59Z,222.113098145
2012-01-06T06:30:00Z,221.439682007
2012-01-06T06:39:59Z,219.789886475
2012-01-06T06:50:00Z,218.513336182
2012-01-06T06:59:59Z,217.20098877
2012-01-06T07:10:00Z,217.704864502
2012-01-06T07:19:59Z,214.253509521
2012-01-06T07:30:00Z,212.462188721
2012-01-06T07:40:00Z,214.31552124
2012-01-06T07:49:59Z,212.093109131
2012-01-06T08:00:00Z,210.122329712
2012-01-06T08:09:59Z,210.775299072
2012-01-06T08:20:00Z,217.517272949
2012-01-06T08:29:59Z,226.448562622
2012-01-06T08:40:00Z,224.418106079
2012-01-06T09:00:00Z,228.280609131
2012-01-06T09:10:00Z,238.009002686
2012-01-06T09:19:59Z,235.506515503
2012-01-06T09:30:00Z,234.534637451
2012-01-06T09:39:59Z,230.840774536
2012-01-06T09:50:00Z,225.142242432
2012-01-06T09:59:59Z,218.82220459
2012-01-06T10:10:00Z,204.911911011
2012-01-06T10:19:59Z,208.623580933
2012-01-06T10:30:00Z,219.648300171
2012-01-06T10:40:00Z,219.501266479
2012-01-06T10:49:59Z,228.045700073
2012-01-06T11:00:00Z,224.707168579
2012-01-06T11:09:59Z,221.04888916
2012-01-06T11:20:00Z,215.627670288
2012-01-06T11:29:59Z,207.077484131
2012-01-06T11:40:00Z,206.573638916
2012-01-06T12:00:00Z,216.484619141
2012-01-06T12:10:00Z,219.125335693
2012-01-06T12:19:59Z,217.439407349
2012-01-06T12:30:00Z,217.28678894
2012-01-06T12:39:59Z,214.036026001
2012-01-06T12:50:00Z,214.448898315
2012-01-06T12:59:59Z,213.372451782
2012-01-06T13:10:00Z,216.624038696
2012-01-06T13:19:59Z,218.733673096
2012-01-06T13:30:00Z,216.540313721
2012-01-06T13:40:00Z,218.880172729
2012-01-06T13:49:59Z,220.211761475
2012-01-06T14:00:00Z,220.310302734
2012-01-06T14:09:59Z,219.616760254
2012-01-06T14:20:00Z,224.080459595
2012-01-06T14:29:59Z,225.029327393
2012-01-06T14:40:00Z,220.067306519
2012-01-06T15:00:00Z,221.825057983
2012-01-06T15:10:00Z,218.659667969
2012-01-06T15:19:59Z,219.941101074
2012-01-06T15:30:00Z,220.482543945
2012-01-06T15:39:59Z,219.984313965
2012-01-06T15:50:00Z,221.610702515
2012-01-06T15:59:59Z,221.66947937
2012-01-06T16:10:00Z,222.281234741
2012-01-06T16:19:59Z,223.750198364
2012-01-06T16:30:00Z,224.810516357
2012-01-06T16:40:00Z,227.532058716
